Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
IBRD only,IBD,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,12.7028539451595,13.1115072291543,14.4545831605143,13.9650221874184,14.8755081300813,14.4687080639258,15.1577669902913,15.9213201004424,16.3547746555148,17.3006062046832,17.6432445178024,17.9595278246206,19.2770373864842,20.3939393939394,21.0090829911659,21.2767295597484,21.754197287447,22.2905129921499,22.9814781514116,23.5428370786517,24.2715038033938,24.5936271345578
IDA & IBRD total,IBT,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,,,,,,,,,,,,,,,,,,,,,
IDA & IBRD total,IBT,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,11.433773752276,11.990240501917,13.2703112458753,13.0452777087989,13.8327844133169,14.5051709821092,15.0020658828832,15.9139623209115,16.4994425863991,17.2442756454735,17.4158523344191,18.185089234312,19.2862190812721,19.9911803616052,20.4162102957284,21.1163465023559,21.4540744889387,21.8621778011573,22.1928339681196,22.5355557885173,23.5006380263718,24.0235971427556
IDA blend,IDB,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,,,,,,,,,,,,,,,,,,,,,
IDA blend,IDB,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,,10.6394707828004,10.6744298884037,11.5544041450777,12.1761658031088,12.4123043712898,13.1434830230011,13.578947368421,13.9018087855297,13.7842023748064,14.1231246766684,14.3666323377961,18.9073634204276,18.8950789229341,18.5543278084714,18.646408839779,19.0344827586207,19.1021530004581,18.9189189189189,21.0694698354662,20.9344938158497
IDA only,IDX,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,,,,,,,,,,,,,,,,,,,,,
IDA only,IDX,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,9.63237893248498,,11.2593556784901,11.6865869853918,12.2359505779195,15.1285189718482,15.2714113389626,16.5277950503669,17.4472649267072,17.8844815588031,17.779814411731,19.4381415451107,20.3191489361702,19.4841408156152,19.733682602052,21.4330741752469,21.5653794388653,21.77248410215,21.5173867228662,21.5386261502247,22.6214461607343,23.6904094223219
IDA total,IDA,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,,11.1180904522613,11.4505544240778,12.0968594691763,14.5643564356436,14.7490880410135,15.9014898145333,16.7330677290837,17.1544946481008,17.0541908869304,18.5198426885949,19.299947099277,19.3707991038088,19.5740544361965,20.8982035928144,21.0294987744062,21.2795894719417,21.0657071875268,21.042588255703,22.3161301924114,23.1483150117138
Late-demographic dividend,LTE,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,,,,,,,,,,,,,,,,,,,,,
Late-demographic dividend,LTE,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,14.7582141687589,15.1123766907353,15.6899810964083,15.0797844235443,15.7863792258697,16.01638704643,16.0408560311284,16.7455061494797,17.0787371624192,17.2161520190024,17.2508525956802,17.6603135855788,18.2850758774788,18.9151470040938,19.1025152439024,19.3653221181419,19.8891860909438,20.7017202837982,21.4700561744264,21.9700492977397,22.1942814566452,22.9915088177662
Latin America & Caribbean,LCN,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,69.90234375,70.52734375,71.85546875,72.2265625,72.55859375,72.65625,73.203125,73.828125,74.609375,75.234375,75.5078125,75.60546875,75.859375,76.796875,77.24609375,78.22265625,78.61328125,78.9453125,79.3359375,79.70703125,80.234375,80.41015625
Latin America & Caribbean,LCN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,15.1574254667038,14.3748304854896,16.1181653278051,18.4690157958688,19.0094683175528,20.2086365841824,20.3406092588151,21.1068519405846,22.1611283767631,22.7012863268223,23.0060606060606,23.0346475507766,24.4858919177427,25.7512826777425,27.4607703281027,27.9011099899092,28.8011350200993,29.7405189620758,31.196083003031,31.669776119403,32.757793764988,34.4088610642909
Latin America & Caribbean (excluding high income),LAC,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean (excluding high income),LAC,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,15.6396621832968,15.0614091790562,16.908650937689,19.5454545454545,20.0739266420244,21.0631040363843,21.1781206171108,21.9977553310887,23.2577665827036,24.0545050055617,24.4110133409026,24.5046050795423,26.1791794585543,27.5901545506583,29.2379900607399,29.7979797979798,30.8349407550289,31.0462149135242,32.9865863673693,33.5158817086528,34.7863005943957,36.0352673492605
Latin America & the Caribbean (IDA & IBRD countries),TLA,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,12.6369863013699,11.7627567925779,14.0247678018576,15.395809080326,16.046511627907,17.4847516700552,17.6790830945559,18.689181453921,18.696397941681,19.3566752063763,19.6511627906977,19.5861678004535,21.2868480725623,21.8283035452681,23.9931934203063,24.2691839220463,25.6128486897718,26.5404268109408,27.8008298755187,28.3619258439402,29.5480549199085,31.5323041738136
Least developed countries: UN classification,LDC,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,10.0179604869288,,12.0772946859903,12.4826869806094,12.8252501924557,15.7776530039304,16.0038663352665,17.1088484153162,18.8746244195575,19.5108984582669,19.3637439200736,20.9451936162316,21.5290086257828,21.0554300146218,21.2765957446809,23.191899710704,23.221906116643,23.1153496821072,22.9363350278383,23.0285855101035,24.3481644830717,25.2396994039907
Low & middle income,LMY,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,,,,,,,,,,,,,,,,,,,,,
Low & middle income,LMY,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,12.0480264973779,12.4719249570617,13.7459988278256,13.5472294612723,14.4338980335616,15.0260843075283,15.5210306934445,16.4522860937204,17.1859183443932,17.8242616189143,17.9883945841393,18.7052971716952,19.8004934034109,20.631086003122,21.0264167650531,21.7064771395076,22.0826995861484,22.259767687434,22.6814767346648,23.015873015873,23.9264242771257,24.404868765933
Low income,LIC,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,46.6826923076923,47.4278846153846,48.125,48.7740384615385,49.0144230769231,50.6009615384615,51.2980769230769,52.9567307692308,54.5673076923077,56.3701923076923,56.7788461538462,57.4278846153846,58.2211538461538,58.3413461538462,59.2548076923077,59.4471153846154,60.625,62.1153846153846,63.5096153846154,64.7355769230769,65.3605769230769,65.5048076923077
Low income,LIC,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,12.0881725527376,12.399565689468,13.6158057605332,12.991718426501,14.4397381594147,16.532465307521,16.9349315068493,17.1280276816609,17.1373102717967,16.6867159305723,17.6618163572504,19.1679299309416,19.503263811495,20,19.2307692307692,21.3765182186235,21.7560343431071,21.9493358047575,21.7913795866047,21.8739744010502,22.3250336473755,23.8144329896907
Lower middle income,LMC,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,54.9886363636364,55.0340909090909,55.4431818181818,55.7840909090909,57,58.3977272727273,59.2613636363636,60.3181818181818,61.3636363636364,61.7727272727273,62.0454545454545,62.4431818181818,63.4545454545455,65.2954545454545,65.5340909090909,66.6477272727273,67.6477272727273,68.1136363636364,68.9090909090909,69.4659090909091,69.7954545454545,70.3409090909091
Lower middle income,LMC,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,8.01580221740793,8.77540902330193,10.2433837429112,10.1734596147707,10.6644096487516,11.7964451967838,11.979057591623,13.1553554197491,14.655434892926,15.7726819541376,15.6654068032624,16.0792745629616,17.7716825877235,18.3780991735537,19.7527341892534,19.9980835569184,20.0788106752642,19.9334951020041,19.7662740801607,19.9089253187614,21.7504898758981,21.417293582242
Middle East & North Africa,MEA,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,35.21875,35.375,35.5,36.125,37.75,38.59375,39.15625,39.4375,39.96875,39.96875,41.125,41.28125,41.53125,41.6875,42.25,42.6875,44.125,44.125,45.40625,48.96875,51.5,53.03125
Middle East & North Africa,MEA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,4.20701168614357,4.34346809221516,5.89606928714191,5.87635869565217,6.59195781147001,6.17154811715482,8.05774278215224,8.35291046724094,8.30070477682068,8.78099173553719,10.4260651629073,10.05291005291,13.1469979296066,15.936018957346,16.0878598990798,16.3846838824577,17.0850409836066,16.3021363173957,16.6793796084414,16.3636363636364,18.3291139240506,17.0085692028045
Middle East & North Africa (excluding high income),MNA,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (excluding high income),MNA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,3.88170055452865,3.99556048834628,5.67846607669617,6.01443464314355,6.95721711315475,6.40907697025453,8.63242574257427,8.84900990099011,8.76703841387857,9.0853472009789,10.9831709477414,10.5087014725569,14.1674333026679,16.4200649584987,16.7510853835022,16.9019182048498,17.5671596740115,16.5814023472766,16.9374247894104,16.2686567164179,18.4320766008378,17.0219338894038
Middle East & North Africa (IDA & IBRD countries),TMN,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,3.88170055452865,3.99556048834628,5.67846607669617,6.01443464314355,6.95721711315475,6.40907697025453,8.63242574257427,8.84900990099011,8.76703841387857,9.0853472009789,10.9831709477414,10.5087014725569,14.1674333026679,16.4200649584987,16.7510853835022,16.9019182048498,17.5671596740115,16.5814023472766,16.9374247894104,16.2686567164179,18.4320766008378,17.0219338894038
Middle income,MIC,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,12.0383583537873,12.4903325599381,13.7764182424917,13.6570639103515,14.4323640960809,14.5955738347043,15.1192214111922,16.2624544349939,17.1990288951302,18.1345207405671,18.079544393614,18.5781727297973,19.8865732202139,20.8137640180198,21.506734006734,21.8029449363193,22.1739523938818,22.3513858497447,22.9357378249725,23.3285406182602,24.3590909090909,24.5608460805229
North America,NAC,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,,,,,,,,,,,,,,,,,,,,,
North America,NAC,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,16.7119565217391,16.5760869565218,16.8478260869565,17.4966352624495,17.6312247644683,18.1695827725438,18.6486486486487,19.1117092866757,18.9771197846568,18.9771197846568,20.1079622132254,20.7547169811321,20.6756756756757,21.6981132075472,22.279792746114,22.1789883268483,22.3667100130039,25,25.8777633289987,28.1413612565445,28.8860103626943
Not classified,INX,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,,,,,,,,,,,,,,,,,,,,,
Not classified,INX,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,,,,,,,,,,,,,,,,,,,,,
OECD members,OED,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,,,,,,,,,,,,,,,,,,,,,
OECD members,OED,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,18.0485717342463,17.728334857259,19.2410190811214,19.506881869492,20.0886560548056,20.6988451288126,21.0998324627969,22.2375554460325,22.38864800946,23.0875258442454,23.1670111209527,23.9637688293788,25.0270749236979,26.1656502065709,26.7909027151588,27.8432940235859,27.9655931186237,28.8716814159292,29.8748645186718,30.8018124507486,31.4990138067061,32.4234092694423
Other small states,OSS,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,,,,,,,,,,,,,,,,,,,,,
Other small states,OSS,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,10.6529209621993,10.9278350515464,12.6062322946176,13.3114754098361,13.7463126843658,14.6556798116539,13.7114537444934,14.8354712771891,15.2802359882006,15.2414194299011,15.5995343422584,16.1046511627907,17.0945157526254,17.0874926600117,17.4283973187081,18.6139747995418,19.0101237345332,18.5621685327048,19.9524940617577,20.5184776613348,20.9429824561403,21.7486338797814
Pacific island small states,PSS,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,2.94985250737463,3.19767441860465,2.73556231003039,3.58974358974359,3.8560411311054,,,,,,,,,4.86486486486486,5.67567567567568,6.46900269541779,7.27762803234501,7.79569892473118,7.77479892761394,8.10810810810811,7.77479892761394
Post-demographic dividend,PST,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,19.4174757281553,18.957345971564,20.129270544783,20.7245430809399,21.6704780572798,22.0340788072417,22.7756492124308,23.6576289207868,24.3177232664331,24.7374562427071,24.8542042201251,25.3194207836457,25.9393294305482,27.4780027562811,28.1283886358707,28.5652456178316,28.5621551444336,29.5715666272952,30.4277730008598,31.9724967769661,32.9353554910186,33.519313304721
Pre-demographic dividend,PRE,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,,,,,,,,,,,,,,,,,,,,,
Pre-demographic dividend,PRE,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,10.0074128984433,11.2883181441591,12.8239801667794,13.0845040889075,13.6896046852123,15.2867294662039,16.0969546302051,16.6719094054734,17.2176968535378,17.4197569336242,17.194210275171,19.5331325301205,20.1545949040939,21.2546125461255,20.9348056269853,21.8431483578709,22.1409480939654,22.2931666893085,22.0456116102281,22.0113314447592,22.8650137741047,24.0823376997265
Small states,SST,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,,,,,,,,,,,,,,,,,,,,,
Small states,SST,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,9.8981077147016,10.3479853479853,11.6490891658677,12.2868386532575,12.8724672228844,13.531746031746,12.9961089494163,13.9171227521501,14.0713706407137,14.0329714515481,13.8944824808699,14.3832864604259,15.1209677419355,15.3036437246964,15.4849225753871,16.9398907103825,17.4566473988439,17.375745526839,18.4978026368358,19.0657045195594,19.9166982203711,20.4828366654093
South Asia,SAS,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,45.546875,45.15625,45.78125,45.78125,45.78125,45.78125,46.09375,49.296875,50.390625,52.1875,53.28125,53.59375,53.90625,55.3125,55.3125,56.875,58.046875,59.140625,61.875,62.96875,63.671875,63.671875
South Asia,SAS,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,8.44409695074277,8.12236286919831,9.0909090909091,9.20110192837465,9.01594282572843,13.2764343290659,12.8436018957346,14.2629058009579,18.4424475823706,20.0495049504951,20.0495049504951,20.3375874845615,20.3375874845616,15.7488986784141,19.2387256930079,19.3191140278917,19.391947411668,19.3999177969585,17.1045576407507,18.957345971564,18.9214758751183,18.9867424242424
South Asia (IDA & IBRD),TSA,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),TSA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,8.44409695074277,8.12236286919831,9.0909090909091,9.20110192837465,9.01594282572843,13.2764343290659,12.8436018957346,14.2629058009579,18.4424475823706,20.0495049504951,20.0495049504951,20.3375874845615,20.3375874845615,15.7488986784141,19.2387256930079,19.3191140278917,19.391947411668,19.3999177969585,17.1045576407507,18.957345971564,18.9214758751183,18.9867424242424
Sub-Saharan Africa,SSF,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,53.0989583333333,53.5026041666667,54.0625,54.3619791666667,55.2213541666667,57.4479166666667,58.3854166666667,59.7005208333333,61.3541666666667,62.6822916666667,62.7864583333333,63.2421875,64.1927083333333,65.078125,65.7552083333333,66.3020833333333,67.2786458333333,68.4114583333333,69.1015625,70.2083333333333,70.6770833333333,71.4713541666667
Sub-Saharan Africa,SSF,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,11.5853658536585,12.2828405973789,13.4667114996638,13.7088362390106,14.7354670150229,16.2370142362447,16.6392092257002,17.3064660119883,17.8008458285275,18.4640522875817,18.7371663244353,20.5351663188904,21.3758023495216,22.4570200573066,22.1580435049773,23.6369910282954,23.8100686498856,24.0169321599644,24.0742799955521,24.0781160252728,24.8685901179769,25.9250530285176
Sub-Saharan Africa (excluding high income),SSA,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (excluding high income),SSA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,11.512089498376,12.2242647058824,13.3750422725736,13.6288752433728,14.6699908148537,16.1793121216025,16.5839378897798,17.2793646727296,17.7757755180847,18.4423125473365,18.7161639597835,20.4436229205176,21.2887537993921,22.3753595397891,22.0727945712523,23.5626876010159,23.8199150109108,24.0272808586762,24.0848214285714,24.0890221402214,24.8710131332083,25.9377588451071
Sub-Saharan Africa (IDA & IBRD countries),TSS,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,11.5853658536585,12.2828405973788,13.4667114996638,13.7088362390106,14.7354670150229,16.2370142362447,16.6392092257002,17.3064660119883,17.8008458285275,18.4640522875817,18.7371663244353,20.5351663188904,21.3758023495216,22.4570200573066,22.1580435049773,23.6369910282954,23.8100686498856,24.0169321599644,24.0742799955521,24.0781160252728,24.8685901179769,25.9250530285176
